Unnamed: 0,demand_EOM1,demand_EOM2,demand_EOM3,demand_EOM4
1/1/2019 17:15,351.6266455,421.3013164,351.6266455,421.3013164
1/1/2019 17:30,350.659791,420.5278328,350.659791,420.5278328
1/1/2019 17:45,350.1212951,420.0970361,350.1212951,420.0970361
1/1/2019 18:00,350.0134797,420.0107837,350.0134797,420.0107837
1/1/2019 18:15,350.3368097,420.2694477,350.3368097,420.2694477
1/1/2019 18:30,351.0898909,420.8719127,351.0898909,420.8719127
1/1/2019 18:45,352.269476,421.8155808,352.269476,421.8155808
1/1/2019 19:00,353.8704787,423.0963829,353.8704787,423.0963829
1/1/2019 19:15,355.8859952,424.7087962,355.8859952,424.7087962
1/1/2019 19:30,358.3073347,426.6458677,358.3073347,426.6458677
1/1/2019 19:45,361.1240562,428.899245,361.1240562,428.899245
1/1/2019 20:00,364.3240139,431.4592111,364.3240139,431.4592111
1/1/2019 20:15,367.8934096,434.3147277,367.8934096,434.3147277
1/1/2019 20:30,371.8168518,437.4534814,371.8168518,437.4534814
1/1/2019 20:45,376.0774224,440.861938,376.0774224,440.861938
1/1/2019 21:00,380.6567499,444.5253999,380.6567499,444.5253999
1/1/2019 21:15,385.535088,448.4280704,385.535088,448.4280704
1/1/2019 21:30,390.691401,452.5531208,390.691401,452.5531208
1/1/2019 21:45,396.1034548,456.8827638,396.1034548,456.8827638
1/1/2019 22:00,401.7479124,461.3983299,401.7479124,461.3983299
1/1/2019 22:15,407.6004348,466.0803478,407.6004348,466.0803478
1/1/2019 22:30,413.6357856,470.9086285,413.6357856,470.9086285
1/1/2019 22:45,419.8279401,475.8623521,419.8279401,475.8623521
1/1/2019 23:00,426.1501977,480.9201582,426.1501977,480.9201582
1/1/2019 23:15,432.5752965,486.0602372,432.5752965,486.0602372
1/1/2019 23:30,439.0755312,491.2604249,439.0755312,491.2604249
1/1/2019 23:45,445.6228726,496.4982981,445.6228726,496.4982981
1/2/2019 0:00,452.1890883,501.7512706,452.1890883,501.7512706
1/2/2019 0:15,458.7458646,506.9966917,458.7458646,506.9966917
1/2/2019 0:30,465.2649284,512.2119427,465.2649284,512.2119427
1/2/2019 0:45,471.7181693,517.3745355,471.7181693,517.3745355
1/2/2019 1:00,478.0777607,522.4622086,478.0777607,522.4622086
1/2/2019 1:15,484.3162798,527.4530238,484.3162798,527.4530238
1/2/2019 1:30,490.4068259,532.3254607,490.4068259,532.3254607
1/2/2019 1:45,496.3231363,537.058509,496.3231363,537.058509
1/2/2019 2:00,502.0396997,541.6317597,502.0396997,541.6317597
1/2/2019 2:15,507.531866,546.0254928,507.531866,546.0254928
1/2/2019 2:30,512.7759529,550.2207623,512.7759529,550.2207623
1/2/2019 2:45,517.7493477,554.1994781,517.7493477,554.1994781
1/2/2019 3:00,522.4306048,557.9444839,522.4306048,557.9444839
1/2/2019 3:15,526.7995387,561.4396309,526.7995387,561.4396309
1/2/2019 3:30,530.8373102,564.6698481,530.8373102,564.6698481
1/2/2019 3:45,534.5265083,567.6212066,534.5265083,567.6212066
1/2/2019 4:00,537.8512251,570.2809801,537.8512251,570.2809801
1/2/2019 4:15,540.7971243,572.6376994,540.7971243,572.6376994
1/2/2019 4:30,543.3515031,574.6812025,543.3515031,574.6812025
1/2/2019 4:45,545.5033469,576.4026775,545.5033469,576.4026775
1/2/2019 5:00,547.2433768,577.7947015,547.2433768,577.7947015
1/2/2019 5:15,548.5640899,578.8512719,548.5640899,578.8512719
1/2/2019 5:30,549.4597911,579.5678329,549.4597911,579.5678329
1/2/2019 5:45,549.9266181,579.9412945,549.9266181,579.9412945
1/2/2019 6:00,549.962558,579.9700464,549.962558,579.9700464
1/2/2019 6:15,549.5674558,579.6539647,549.5674558,579.6539647
1/2/2019 6:30,548.7430152,578.9944122,548.7430152,578.9944122
1/2/2019 6:45,547.4927912,577.994233,547.4927912,577.994233
1/2/2019 7:00,545.8221748,576.6577399,545.8221748,576.6577399
1/2/2019 7:15,543.7383698,574.9906959,543.7383698,574.9906959
1/2/2019 7:30,541.2503616,573.0002893,541.2503616,573.0002893
1/2/2019 7:45,538.3688787,570.6951029,538.3688787,570.6951029
1/2/2019 8:00,535.1063459,568.0850767,535.1063459,568.0850767
1/2/2019 8:15,531.4768316,565.1814653,531.4768316,565.1814653
1/2/2019 8:30,527.4959863,561.996789,527.4959863,561.996789
1/2/2019 8:45,523.1809755,558.5447804,523.1809755,558.5447804
1/2/2019 9:00,518.5504058,554.8403246,518.5504058,554.8403246
1/2/2019 9:15,513.6242442,550.8993954,513.6242442,550.8993954
1/2/2019 9:30,508.4237327,546.7389862,508.4237327,546.7389862
1/2/2019 9:45,502.971296,542.3770368,502.971296,542.3770368
1/2/2019 10:00,497.2904451,537.8323561,497.2904451,537.8323561
1/2/2019 10:15,491.4056762,533.1245409,491.4056762,533.1245409
1/2/2019 10:30,485.3423645,528.2738916,485.3423645,528.2738916
1/2/2019 10:45,479.1266553,523.3013242,479.1266553,523.3013242
1/2/2019 11:00,472.7853509,518.2282807,472.7853509,518.2282807
1/2/2019 11:15,466.3457953,513.0766362,466.3457953,513.0766362
1/2/2019 11:30,459.835756,507.8686048,459.835756,507.8686048
1/2/2019 11:45,453.2833046,502.6266437,453.2833046,502.6266437
1/2/2019 12:00,446.7166954,497.3733563,446.7166954,497.3733563
1/2/2019 12:15,440.164244,492.1313952,440.164244,492.1313952
1/2/2019 12:30,433.6542047,486.9233638,433.6542047,486.9233638
1/2/2019 12:45,427.2146491,481.7717193,427.2146491,481.7717193
1/2/2019 13:00,420.8733447,476.6986758,420.8733447,476.6986758
1/2/2019 13:15,414.6576355,471.7261084,414.6576355,471.7261084
1/2/2019 13:30,408.5943238,466.8754591,408.5943238,466.8754591
1/2/2019 13:45,402.7095549,462.1676439,402.7095549,462.1676439
1/2/2019 14:00,397.028704,457.6229632,397.028704,457.6229632
1/2/2019 14:15,391.5762673,453.2610138,391.5762673,453.2610138
1/2/2019 14:30,386.3757558,449.1006046,386.3757558,449.1006046
1/2/2019 14:45,381.4495942,445.1596754,381.4495942,445.1596754
1/2/2019 15:00,376.8190245,441.4552196,376.8190245,441.4552196
1/2/2019 15:15,372.5040137,438.003211,372.5040137,438.003211
1/2/2019 15:30,368.5231684,434.8185347,368.5231684,434.8185347
1/2/2019 15:45,364.8936541,431.9149233,364.8936541,431.9149233
1/2/2019 16:00,361.6311213,429.3048971,361.6311213,429.3048971
1/2/2019 16:15,358.7496384,426.9997107,358.7496384,426.9997107
1/2/2019 16:30,356.2616302,425.0093041,356.2616302,425.0093041
1/2/2019 16:45,354.1778252,423.3422601,354.1778252,423.3422601
1/2/2019 17:00,352.5072088,422.005767,352.5072088,422.005767
1/2/2019 17:15,351.2569848,421.0055878,351.2569848,421.0055878
1/2/2019 17:30,350.4325442,420.3460353,350.4325442,420.3460353
1/2/2019 17:45,350.037442,420.0299536,350.037442,420.0299536
1/2/2019 18:00,350.0733819,420.0587055,350.0733819,420.0587055
1/2/2019 18:15,350.5402089,420.4321671,350.5402089,420.4321671
1/2/2019 18:30,351.4359101,421.1487281,351.4359101,421.1487281
1/2/2019 18:45,352.7566232,422.2052985,352.7566232,422.2052985
1/2/2019 19:00,354.4966531,423.5973225,354.4966531,423.5973225
1/2/2019 19:15,356.6484969,425.3187975,356.6484969,425.3187975
1/2/2019 19:30,359.2028757,427.3623006,359.2028757,427.3623006
1/2/2019 19:45,362.1487749,429.7190199,362.1487749,429.7190199
1/2/2019 20:00,365.4734917,432.3787934,365.4734917,432.3787934
1/2/2019 20:15,369.1626898,435.3301519,369.1626898,435.3301519
1/2/2019 20:30,373.2004613,438.5603691,373.2004613,438.5603691
1/2/2019 20:45,377.5693952,442.0555161,377.5693952,442.0555161
1/2/2019 21:00,382.2506523,445.8005219,382.2506523,445.8005219
1/2/2019 21:15,387.2240471,449.7792377,387.2240471,449.7792377
1/2/2019 21:30,392.468134,453.9745072,392.468134,453.9745072
1/2/2019 21:45,397.9603003,458.3682403,397.9603003,458.3682403
1/2/2019 22:00,403.6768637,462.941491,403.6768637,462.941491
1/2/2019 22:15,409.5931741,467.6745393,409.5931741,467.6745393
1/2/2019 22:30,415.6837202,472.5469762,415.6837202,472.5469762
1/2/2019 22:45,421.9222393,477.5377914,421.9222393,477.5377914
1/2/2019 23:00,428.2818307,482.6254645,428.2818307,482.6254645
1/2/2019 23:15,434.7350716,487.7880573,434.7350716,487.7880573
1/2/2019 23:30,441.2541354,493.0033083,441.2541354,493.0033083
1/2/2019 23:45,447.8109117,498.2487294,447.8109117,498.2487294
1/3/2019 0:00,454.3771274,503.5017019,454.3771274,503.5017019
1/3/2019 0:15,460.9244688,508.7395751,460.9244688,508.7395751
1/3/2019 0:30,467.4247035,513.9397628,467.4247035,513.9397628
1/3/2019 0:45,473.8498023,519.0798418,473.8498023,519.0798418
1/3/2019 1:00,480.1720599,524.1376479,480.1720599,524.1376479
1/3/2019 1:15,486.3642144,529.0913715,486.3642144,529.0913715
1/3/2019 1:30,492.3995652,533.9196522,492.3995652,533.9196522
1/3/2019 1:45,498.2520876,538.6016701,498.2520876,538.6016701
1/3/2019 2:00,503.8965452,543.1172362,503.8965452,543.1172362
1/3/2019 2:15,509.308599,547.4468792,509.308599,547.4468792
1/3/2019 2:30,514.464912,551.5719296,514.464912,551.5719296
1/3/2019 2:45,519.3432501,555.4746001,519.3432501,555.4746001
1/3/2019 3:00,523.9225776,559.138062,523.9225776,559.138062
1/3/2019 3:15,528.1831482,562.5465186,528.1831482,562.5465186
1/3/2019 3:30,532.1065904,565.6852723,532.1065904,565.6852723
1/3/2019 3:45,535.6759861,568.5407889,535.6759861,568.5407889
1/3/2019 4:00,538.8759438,571.100755,538.8759438,571.100755
1/3/2019 4:15,541.6926653,573.3541323,541.6926653,573.3541323
1/3/2019 4:30,544.1140048,575.2912038,544.1140048,575.2912038
1/3/2019 4:45,546.1295213,576.9036171,546.1295213,576.9036171
1/3/2019 5:00,547.730524,578.1844192,547.730524,578.1844192
1/3/2019 5:15,548.9101091,579.1280873,548.9101091,579.1280873
1/3/2019 5:30,549.6631903,579.7305523,549.6631903,579.7305523
1/3/2019 5:45,549.9865203,579.9892163,549.9865203,579.9892163
1/3/2019 6:00,549.8787049,579.9029639,549.8787049,579.9029639
1/3/2019 6:15,549.340209,579.4721672,549.340209,579.4721672
1/3/2019 6:30,548.3733545,578.6986836,548.3733545,578.6986836
1/3/2019 6:45,546.9823106,577.5858485,546.9823106,577.5858485
1/3/2019 7:00,545.1730756,576.1384605,545.1730756,576.1384605
1/3/2019 7:15,542.9534509,574.3627607,542.9534509,574.3627607
1/3/2019 7:30,540.3330076,572.2664061,540.3330076,572.2664061
1/3/2019 7:45,537.3230451,569.8584361,537.3230451,569.8584361
1/3/2019 8:00,533.9365426,567.1492341,533.9365426,567.1492341
1/3/2019 8:15,530.1881027,564.1504822,530.1881027,564.1504822
1/3/2019 8:30,526.0938889,560.8751111,526.0938889,560.8751111
1/3/2019 8:45,521.6715555,557.3372444,521.6715555,557.3372444
1/3/2019 9:00,516.9401718,553.5521375,516.9401718,553.5521375
1/3/2019 9:15,511.9201398,549.5361118,511.9201398,549.5361118
1/3/2019 9:30,506.6331058,545.3064847,506.6331058,545.3064847
1/3/2019 9:45,501.1018679,540.8814944,501.1018679,540.8814944
1/3/2019 10:00,495.350277,536.2802216,495.350277,536.2802216
1/3/2019 10:15,489.403134,531.5225072,489.403134,531.5225072
1/3/2019 10:30,483.2860833,526.6288667,483.2860833,526.6288667
1/3/2019 10:45,477.0255019,521.6204015,477.0255019,521.6204015
1/3/2019 11:00,470.6483855,516.5187084,470.6483855,516.5187084
1/3/2019 11:15,464.1822325,511.345786,464.1822325,511.345786
1/3/2019 11:30,457.6549253,506.1239402,457.6549253,506.1239402
1/3/2019 11:45,451.0946097,500.8756878,451.0946097,500.8756878
1/3/2019 12:00,444.5295742,495.6236593,444.5295742,495.6236593
1/3/2019 12:15,437.9881273,490.3905018,437.9881273,490.3905018
1/3/2019 12:30,431.498476,485.1987808,431.498476,485.1987808
1/3/2019 12:45,425.088604,480.0708832,425.088604,480.0708832
1/3/2019 13:00,418.7861508,475.0289206,418.7861508,475.0289206
1/3/2019 13:15,412.6182928,470.0946343,412.6182928,470.0946343
1/3/2019 13:30,406.6116261,465.2893009,406.6116261,465.2893009
1/3/2019 13:45,400.7920516,460.6336413,400.7920516,460.6336413
1/3/2019 14:00,395.1846635,456.1477308,395.1846635,456.1477308
1/3/2019 14:15,389.8136411,451.8509129,389.8136411,451.8509129
1/3/2019 14:30,384.7021444,447.7617155,384.7021444,447.7617155
1/3/2019 14:45,379.8722144,443.8977715,379.8722144,443.8977715
1/3/2019 15:00,375.3446778,440.2757423,375.3446778,440.2757423
1/3/2019 15:15,371.1390577,436.9112462,371.1390577,436.9112462
1/3/2019 15:30,367.2734888,433.818791,367.2734888,433.818791
1/3/2019 15:45,363.7646395,431.0117116,363.7646395,431.0117116
1/3/2019 16:00,360.6276402,428.5021122,360.6276402,428.5021122
1/3/2019 16:15,357.8760177,426.3008141,357.8760177,426.3008141
1/3/2019 16:30,355.521637,424.4173096,355.521637,424.4173096
1/3/2019 16:45,353.5746505,422.8597204,353.5746505,422.8597204
1/3/2019 17:00,352.0434534,421.6347627,352.0434534,421.6347627
1/3/2019 17:15,350.9346485,420.7477188,350.9346485,420.7477188
1/3/2019 17:30,350.2530169,420.2024135,350.2530169,420.2024135
1/3/2019 17:45,350.0014978,420.0011982,350.0014978,420.0011982
1/3/2019 18:00,350.1811758,420.1449406,350.1811758,420.1449406
1/3/2019 18:15,350.7912761,420.6330209,350.7912761,420.6330209
1/3/2019 18:30,351.829168,421.4633344,351.829168,421.4633344
1/3/2019 18:45,353.290376,422.6323008,353.290376,422.6323008
1/3/2019 19:00,355.1685993,424.1348795,355.1685993,424.1348795
1/3/2019 19:15,357.455739,425.9645912,357.455739,425.9645912
1/3/2019 19:30,360.1419329,428.1135463,360.1419329,428.1135463
1/3/2019 19:45,363.2155979,430.5724783,363.2155979,430.5724783
1/3/2019 20:00,366.6634804,433.3307843,366.6634804,433.3307843
1/3/2019 20:15,370.4707129,436.3765703,370.4707129,436.3765703
1/3/2019 20:30,374.6208785,439.6967028,374.6208785,439.6967028
1/3/2019 20:45,379.0960815,443.2768652,379.0960815,443.2768652
1/3/2019 21:00,383.8770248,447.1016199,383.8770248,447.1016199
1/3/2019 21:15,388.9430927,451.1544742,388.9430927,451.1544742
1/3/2019 21:30,394.2724402,455.4179521,394.2724402,455.4179521
1/3/2019 21:45,399.8420868,459.8736695,399.8420868,459.8736695
1/3/2019 22:00,405.6280162,464.502413,405.6280162,464.502413
1/3/2019 22:15,411.6052792,469.2842233,411.6052792,469.2842233
1/3/2019 22:30,417.7481015,474.1984812,417.7481015,474.1984812
1/3/2019 22:45,424.0299952,479.2239962,424.0299952,479.2239962
1/3/2019 23:00,430.4238725,484.339098,430.4238725,484.339098
1/3/2019 23:15,436.9021627,489.5217301,436.9021627,489.5217301
1/3/2019 23:30,443.4369312,494.749545,443.4369312,494.749545
1/3/2019 23:45,450,500,450,500
1/4/2019 0:00,450,500,450,500
1/4/2019 0:15,456.5630688,505.250455,456.5630688,505.250455
1/4/2019 0:30,463.0978373,510.4782699,463.0978373,510.4782699
1/4/2019 0:45,469.5761275,515.660902,469.5761275,515.660902
1/4/2019 1:00,475.9700048,520.7760038,475.9700048,520.7760038
1/4/2019 1:15,482.2518985,525.8015188,482.2518985,525.8015188
1/4/2019 1:30,488.3947208,530.7157767,488.3947208,530.7157767
1/4/2019 1:45,494.3719838,535.497587,494.3719838,535.497587
1/4/2019 2:00,500.1579132,540.1263305,500.1579132,540.1263305
1/4/2019 2:15,505.7275598,544.5820479,505.7275598,544.5820479
1/4/2019 2:30,511.0569073,548.8455258,511.0569073,548.8455258
1/4/2019 2:45,516.1229752,552.8983801,516.1229752,552.8983801
1/4/2019 3:00,520.9039185,556.7231348,520.9039185,556.7231348
1/4/2019 3:15,525.3791215,560.3032972,525.3791215,560.3032972
1/4/2019 3:30,529.5292871,563.6234297,529.5292871,563.6234297
1/4/2019 3:45,533.3365196,566.6692157,533.3365196,566.6692157
1/4/2019 4:00,536.7844021,569.4275217,536.7844021,569.4275217
1/4/2019 4:15,539.8580671,571.8864537,539.8580671,571.8864537
1/4/2019 4:30,542.544261,574.0354088,542.544261,574.0354088
1/4/2019 4:45,544.8314007,575.8651205,544.8314007,575.8651205
1/4/2019 5:00,546.709624,577.3676992,546.709624,577.3676992
1/4/2019 5:15,548.170832,578.5366656,548.170832,578.5366656
1/4/2019 5:30,549.2087239,579.3669791,549.2087239,579.3669791
1/4/2019 5:45,549.8188242,579.8550594,549.8188242,579.8550594
1/4/2019 6:00,549.9985022,579.9988018,549.9985022,579.9988018
1/4/2019 6:15,549.7469831,579.7975865,549.7469831,579.7975865
1/4/2019 6:30,549.0653515,579.2522812,549.0653515,579.2522812
1/4/2019 6:45,547.9565466,578.3652373,547.9565466,578.3652373
1/4/2019 7:00,546.4253495,577.1402796,546.4253495,577.1402796
1/4/2019 7:15,544.478363,575.5826904,544.478363,575.5826904
1/4/2019 7:30,542.1239823,573.6991859,542.1239823,573.6991859
1/4/2019 7:45,539.3723598,571.4978878,539.3723598,571.4978878
1/4/2019 8:00,536.2353605,568.9882884,536.2353605,568.9882884
1/4/2019 8:15,532.7265112,566.181209,532.7265112,566.181209
1/4/2019 8:30,528.8609423,563.0887538,528.8609423,563.0887538
1/4/2019 8:45,524.6553222,559.7242577,524.6553222,559.7242577
1/4/2019 9:00,520.1277856,556.1022285,520.1277856,556.1022285
1/4/2019 9:15,515.2978556,552.2382845,515.2978556,552.2382845
1/4/2019 9:30,510.1863589,548.1490871,510.1863589,548.1490871
1/4/2019 9:45,504.8153365,543.8522692,504.8153365,543.8522692
1/4/2019 10:00,499.2079484,539.3663587,499.2079484,539.3663587
1/4/2019 10:15,493.3883739,534.7106991,493.3883739,534.7106991
1/4/2019 10:30,487.3817072,529.9053657,487.3817072,529.9053657
1/4/2019 10:45,481.2138492,524.9710794,481.2138492,524.9710794
1/4/2019 11:00,474.911396,519.9291168,474.911396,519.9291168
1/4/2019 11:15,468.501524,514.8012192,468.501524,514.8012192
1/4/2019 11:30,462.0118727,509.6094982,462.0118727,509.6094982
1/4/2019 11:45,455.4704258,504.3763407,455.4704258,504.3763407
1/4/2019 12:00,448.9053903,499.1243122,448.9053903,499.1243122
1/4/2019 12:15,442.3450747,493.8760598,442.3450747,493.8760598
1/4/2019 12:30,435.8177675,488.654214,435.8177675,488.654214
1/4/2019 12:45,429.3516145,483.4812916,429.3516145,483.4812916
1/4/2019 13:00,422.9744981,478.3795985,422.9744981,478.3795985
1/4/2019 13:15,416.7139167,473.3711333,416.7139167,473.3711333
1/4/2019 13:30,410.596866,468.4774928,410.596866,468.4774928
1/4/2019 13:45,404.649723,463.7197784,404.649723,463.7197784
1/4/2019 14:00,398.8981321,459.1185056,398.8981321,459.1185056
1/4/2019 14:15,393.3668942,454.6935153,393.3668942,454.6935153
1/4/2019 14:30,388.0798602,450.4638882,388.0798602,450.4638882
1/4/2019 14:45,383.0598282,446.4478625,383.0598282,446.4478625
1/4/2019 15:00,378.3284445,442.6627556,378.3284445,442.6627556
1/4/2019 15:15,373.9061111,439.1248889,373.9061111,439.1248889
1/4/2019 15:30,369.8118973,435.8495178,369.8118973,435.8495178
1/4/2019 15:45,366.0634574,432.8507659,366.0634574,432.8507659
1/4/2019 16:00,362.6769549,430.1415639,362.6769549,430.1415639
1/4/2019 16:15,359.6669924,427.7335939,359.6669924,427.7335939
1/4/2019 16:30,357.0465491,425.6372393,357.0465491,425.6372393
1/4/2019 16:45,354.8269244,423.8615395,354.8269244,423.8615395
1/4/2019 17:00,353.0176894,422.4141515,353.0176894,422.4141515
1/4/2019 17:15,351.6266455,421.3013164,351.6266455,421.3013164
1/4/2019 17:30,350.659791,420.5278328,350.659791,420.5278328
1/4/2019 17:45,350.1212951,420.0970361,350.1212951,420.0970361
1/4/2019 18:00,350.0134797,420.0107837,350.0134797,420.0107837
1/4/2019 18:15,350.3368097,420.2694477,350.3368097,420.2694477
1/4/2019 18:30,351.0898909,420.8719127,351.0898909,420.8719127
1/4/2019 18:45,352.269476,421.8155808,352.269476,421.8155808
1/4/2019 19:00,353.8704787,423.0963829,353.8704787,423.0963829
1/4/2019 19:15,355.8859952,424.7087962,355.8859952,424.7087962
1/4/2019 19:30,358.3073347,426.6458677,358.3073347,426.6458677
1/4/2019 19:45,361.1240562,428.899245,361.1240562,428.899245
1/4/2019 20:00,364.3240139,431.4592111,364.3240139,431.4592111
1/4/2019 20:15,367.8934096,434.3147277,367.8934096,434.3147277
1/4/2019 20:30,371.8168518,437.4534814,371.8168518,437.4534814
1/4/2019 20:45,376.0774224,440.861938,376.0774224,440.861938
1/4/2019 21:00,380.6567499,444.5253999,380.6567499,444.5253999
1/4/2019 21:15,385.535088,448.4280704,385.535088,448.4280704
1/4/2019 21:30,390.691401,452.5531208,390.691401,452.5531208
1/4/2019 21:45,396.1034548,456.8827638,396.1034548,456.8827638
1/4/2019 22:00,401.7479124,461.3983299,401.7479124,461.3983299
1/4/2019 22:15,407.6004348,466.0803478,407.6004348,466.0803478
1/4/2019 22:30,413.6357856,470.9086285,413.6357856,470.9086285
1/4/2019 22:45,419.8279401,475.8623521,419.8279401,475.8623521
1/4/2019 23:00,426.1501977,480.9201582,426.1501977,480.9201582
1/4/2019 23:15,432.5752965,486.0602372,432.5752965,486.0602372
1/4/2019 23:30,439.0755312,491.2604249,439.0755312,491.2604249
1/4/2019 23:45,445.6228726,496.4982981,445.6228726,496.4982981
1/5/2019 0:00,452.1890883,501.7512706,452.1890883,501.7512706
1/5/2019 0:15,458.7458646,506.9966917,458.7458646,506.9966917
1/5/2019 0:30,465.2649284,512.2119427,465.2649284,512.2119427
1/5/2019 0:45,471.7181693,517.3745355,471.7181693,517.3745355
1/5/2019 1:00,478.0777607,522.4622086,478.0777607,522.4622086
1/5/2019 1:15,484.3162798,527.4530238,484.3162798,527.4530238
1/5/2019 1:30,490.4068259,532.3254607,490.4068259,532.3254607
1/5/2019 1:45,496.3231363,537.058509,496.3231363,537.058509
1/5/2019 2:00,502.0396997,541.6317597,502.0396997,541.6317597
1/5/2019 2:15,507.531866,546.0254928,507.531866,546.0254928
1/5/2019 2:30,512.7759529,550.2207623,512.7759529,550.2207623
1/5/2019 2:45,517.7493477,554.1994781,517.7493477,554.1994781
1/5/2019 3:00,522.4306048,557.9444839,522.4306048,557.9444839
1/5/2019 3:15,526.7995387,561.4396309,526.7995387,561.4396309
1/5/2019 3:30,530.8373102,564.6698481,530.8373102,564.6698481
1/5/2019 3:45,534.5265083,567.6212066,534.5265083,567.6212066
1/5/2019 4:00,537.8512251,570.2809801,537.8512251,570.2809801
1/5/2019 4:15,540.7971243,572.6376994,540.7971243,572.6376994
1/5/2019 4:30,543.3515031,574.6812025,543.3515031,574.6812025
